  0.745000E+01  0.196799E+01  0.418257E-01  0.154787E+01  0.196799E+01  0.170602E+01  0.418257E-01  0.196799E+01  0.418257E-01  0.345794E+01
  0.750000E+01  0.195588E+01  0.409366E-01  0.154311E+01  0.195588E+01  0.169878E+01  0.409366E-01  0.195588E+01  0.409366E-01  0.342725E+01
  0.755000E+01  0.194402E+01  0.400692E-01  0.153841E+01  0.194402E+01  0.169169E+01  0.400692E-01  0.194402E+01  0.400692E-01  0.339695E+01
  0.760000E+01  0.193241E+01  0.392229E-01  0.153374E+01  0.193241E+01  0.168476E+01  0.392229E-01  0.193241E+01  0.392229E-01  0.336705E+01
  0.765000E+01  0.192103E+01  0.383970E-01  0.152912E+01  0.192103E+01  0.167799E+01  0.383970E-01  0.192103E+01  0.383970E-01  0.333753E+01
  0.770000E+01  0.190989E+01  0.375911E-01  0.152454E+01  0.190989E+01  0.167135E+01  0.375911E-01  0.190989E+01  0.375911E-01  0.330840E+01
  0.775000E+01  0.189897E+01  0.368046E-01  0.151999E+01  0.189897E+01  0.166486E+01  0.368046E-01  0.189897E+01  0.368046E-01  0.327964E+01
  0.780000E+01  0.188828E+01  0.360369E-01  0.151548E+01  0.188828E+01  0.165851E+01  0.360369E-01  0.188828E+01  0.360369E-01  0.325126E+01
  0.785000E+01  0.187780E+01  0.352876E-01  0.151100E+01  0.187780E+01  0.165229E+01  0.352876E-01  0.187780E+01  0.352876E-01  0.322326E+01
  0.790000E+01  0.186754E+01  0.345563E-01  0.150655E+01  0.186754E+01  0.164619E+01  0.345563E-01  0.186754E+01  0.345563E-01  0.319562E+01
  0.795000E+01  0.185748E+01  0.338423E-01  0.150213E+01  0.185748E+01  0.164021E+01  0.338423E-01  0.185748E+01  0.338423E-01  0.316834E+01
  0.800000E+01  0.184762E+01  0.331453E-01  0.149773E+01  0.184762E+01  0.163435E+01  0.331453E-01  0.184762E+01  0.331453E-01  0.314143E+01
  0.805000E+01  0.183796E+01  0.324648E-01  0.149335E+01  0.183796E+01  0.162860E+01  0.324648E-01  0.183796E+01  0.324648E-01  0.311488E+01
  0.810000E+01  0.182849E+01  0.318004E-01  0.148900E+01  0.182849E+01  0.162295E+01  0.318004E-01  0.182849E+01  0.318004E-01  0.308867E+01
  0.815000E+01  0.181921E+01  0.311517E-01  0.148466E+01  0.181921E+01  0.161741E+01  0.311517E-01  0.181921E+01  0.311517E-01  0.306282E+01
  0.820000E+01  0.181010E+01  0.305183E-01  0.148034E+01  0.181010E+01  0.161197E+01  0.305183E-01  0.181010E+01  0.305183E-01  0.303732E+01
