  0.251421E+00  0.321015E-01  0.296733E+00  0.321015E-01  0.402073E+00  0.131836E+01  0.190160E+01  0.161122E+01  0.205721E+00  0.190160E+01  0.205721E+00  0.257666E+01  0.274287E+01
  0.232403E+01  0.296733E+00  0.274287E+01  0.296733E+00  0.371658E+01  0.196914E+01  0.251421E+00  0.232403E+01  0.251421E+00  0.314905E+01  0.321015E-01  0.296733E+00  0.321015E-01
  0.402073E+00  0.274287E+01  0.296733E+00  0.371658E+01  0.321015E-01  0.402073E+00  0.503597E+01
  0.150000E+01  0.274416E+01  0.294116E+00  0.189383E+01  0.274416E+01  0.232054E+01  0.294116E+00  0.274416E+01  0.294116E+00  0.372686E+01  0.315230E-01  0.202979E+00  0.294116E+00
  0.248713E+00  0.315230E-01  0.294116E+00  0.315230E-01  0.399441E+00  0.130699E+01  0.189383E+01  0.160148E+01  0.202979E+00  0.189383E+01  0.202979E+00  0.257202E+01  0.274416E+01
  0.232054E+01  0.294116E+00  0.274416E+01  0.294116E+00  0.372686E+01  0.196232E+01  0.248713E+00  0.232054E+01  0.248713E+00  0.315154E+01  0.315230E-01  0.294116E+00  0.315230E-01
  0.399441E+00  0.274416E+01  0.294116E+00  0.372686E+01  0.315230E-01  0.399441E+00  0.506147E+01
  0.155000E+01  0.274538E+01  0.291451E+00  0.188597E+01  0.274538E+01  0.231692E+01  0.291451E+00  0.274538E+01  0.291451E+00  0.373810E+01  0.309407E-01  0.200216E+00  0.291451E+00
  0.245966E+00  0.309407E-01  0.291451E+00  0.309407E-01  0.396840E+00  0.129559E+01  0.188597E+01  0.159164E+01  0.200216E+00  0.188597E+01  0.200216E+00  0.256794E+01  0.274538E+01
  0.231692E+01  0.291451E+00  0.274538E+01  0.291451E+00  0.373810E+01  0.195533E+01  0.245966E+00  0.231692E+01  0.245966E+00  0.315471E+01  0.309407E-01  0.291451E+00  0.309407E-01
  0.396840E+00  0.274538E+01  0.291451E+00  0.373810E+01  0.309407E-01  0.396840E+00  0.508980E+01
  0.160000E+01  0.274651E+01  0.288741E+00  0.187804E+01  0.274651E+01  0.231317E+01  0.288741E+00  0.274651E+01  0.288741E+00  0.375028E+01  0.303554E-01  0.197439E+00  0.288741E+00
  0.243184E+00  0.303554E-01  0.288741E+00  0.303554E-01  0.394267E+00  0.128419E+01  0.187804E+01  0.158172E+01  0.197439E+00  0.187804E+01  0.197439E+00  0.256441E+01  0.274651E+01
  0.231317E+01  0.288741E+00  0.274651E+01  0.288741E+00  0.375028E+01  0.194819E+01  0.243184E+00  0.231317E+01  0.243184E+00  0.315856E+01  0.303554E-01  0.288741E+00  0.303554E-01
  0.394267E+00  0.274651E+01  0.288741E+00  0.375028E+01  0.303554E-01  0.394267E+00  0.512089E+01
  0.165000E+01  0.274756E+01  0.285990E+00  0.187006E+01  0.274756E+01  0.230929E+01  0.285990E+00  0.274756E+01  0.285990E+00  0.376334E+01  0.297684E-01  0.194652E+00  0.285990E+00
  0.240371E+00  0.297684E-01  0.285990E+00  0.297684E-01  0.391722E+00  0.127280E+01  0.187006E+01  0.157176E+01  0.194652E+00  0.187006E+01  0.194652E+00  0.256142E+01  0.274756E+01
  0.230929E+01  0.285990E+00  0.274756E+01  0.285990E+00  0.376334E+01  0.194093E+01  0.240371E+00  0.230929E+01  0.240371E+00  0.316304E+01  0.297684E-01  0.285990E+00  0.297684E-01
  0.391722E+00  0.274756E+01  0.285990E+00  0.376334E+01  0.297684E-01  0.391722E+00  0.515466E+01
  0.170000E+01  0.274853E+01  0.283202E+00  0.186204E+01  0.274853E+01  0.230530E+01  0.283202E+00  0.274853E+01  0.283202E+00  0.377726E+01  0.291804E-01  0.191860E+00  0.283202E+00
  0.237532E+00  0.291804E-01  0.283202E+00  0.291804E-01  0.389200E+00  0.126147E+01  0.186204E+01  0.156176E+01  0.191860E+00  0.186204E+01  0.191860E+00  0.255897E+01  0.274853E+01
  0.230530E+01  0.283202E+00  0.274853E+01  0.283202E+00  0.377726E+01  0.193354E+01  0.237532E+00  0.230530E+01  0.237532E+00  0.316813E+01  0.291804E-01  0.283202E+00  0.291804E-01
  0.389200E+00  0.274853E+01  0.283202E+00  0.377726E+01  0.291804E-01  0.389200E+00  0.519103E+01
  0.175000E+01  0.274942E+01  0.280380E+00  0.185400E+01  0.274942E+01  0.230120E+01  0.280380E+00  0.274942E+01  0.280380E+00  0.379199E+01  0.285926E-01  0.189067E+00  0.280380E+00
  0.234672E+00  0.285926E-01  0.280380E+00  0.285926E-01  0.386700E+00  0.125020E+01  0.185400E+01  0.155176E+01  0.189067E+00  0.185400E+01  0.189067E+00  0.255704E+01  0.274942E+01
  0.230120E+01  0.280380E+00  0.274942E+01  0.280380E+00  0.379199E+01  0.192605E+01  0.234672E+00  0.230120E+01  0.234672E+00  0.317381E+01  0.285926E-01  0.280380E+00  0.285926E-01
  0.386700E+00  0.274942E+01  0.280380E+00  0.379199E+01  0.285926E-01  0.386700E+00  0.522991E+01
  0.180000E+01  0.275021E+01  0.277528E+00  0.184597E+01  0.275021E+01  0.229700E+01  0.277528E+00  0.275021E+01  0.277528E+00  0.380748E+01  0.280056E-01  0.186279E+00  0.277528E+00
  0.231793E+00  0.280056E-01  0.277528E+00  0.280056E-01  0.384218E+00  0.123903E+01  0.184597E+01  0.154177E+01  0.186279E+00  0.184597E+01  0.186279E+00  0.255562E+01  0.275021E+01
  0.229700E+01  0.277528E+00  0.275021E+01  0.277528E+00  0.380748E+01  0.191848E+01  0.231793E+00  0.229700E+01  0.231793E+00  0.318004E+01  0.280056E-01  0.277528E+00  0.280056E-01
  0.384218E+00  0.275021E+01  0.277528E+00  0.380748E+01  0.280056E-01  0.384218E+00  0.527119E+01
  0.185000E+01  0.275093E+01  0.274648E+00  0.183796E+01  0.275093E+01  0.229272E+01  0.274648E+00  0.275093E+01  0.274648E+00  0.382368E+01  0.274205E-01  0.183499E+00  0.274648E+00
  0.228901E+00  0.274205E-01  0.274648E+00  0.274205E-01  0.381751E+00  0.122798E+01  0.183796E+01  0.153182E+01  0.183499E+00  0.183796E+01  0.183499E+00  0.255469E+01  0.275093E+01
